transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,is_outlier,date_imputed,amount_was_invalid
T1640,U048,2021-04-16,expense,foods,88.0,crd,hyderabad,Movie tickets,False,True,False
T3845,U128,2021-04-16,expense,rent,5952.0,cash,chennai,!!!,False,True,False
T4290,U018,2024-09-03,expense,savings,7116.0,cash,ahmedabad,Gym membership,False,False,False
T7048,U020,2024-03-20,expense,rent,8394.0,unknown,jaipur,Coffee,False,False,False
T4499,U097,2021-04-16,expense,savings,5421.0,bank transfer,ahmedabad,Electricity bill,False,True,True
T7509,U067,2022-07-10,expense,others,999999999.0,crd,mum,test,False,False,False
T10216,U022,2024-07-23,income,freelance,45368.0,upi,unknown,,False,False,False
T13637,U129,2021-04-16,expense,rent,8370.0,bank transfer,lucknow,Train ticket,False,True,False
T11307,U026,2021-04-16,income,freelance,37473.0,upi,hyderabad,,False,True,False
T12487,U092,2021-04-16,expense,foodd,1834.0,cash,kolkata,,False,True,False
T7097,U013,2021-04-16,expense,utility,9425.0,upi,chennai,asdfgh,False,True,False
T12295,U131,2021-04-16,expense,entertainment,8896.0,banktransfer,chennai,!!!,False,True,False
T13427,U040,2021-04-16,expense,saving,5361.0,cash,unknown,misc,False,True,True
T11657,U131,2021-02-12,expense,rent,16334.0,crd,lucknow,,False,False,False
T1596,U005,2021-04-16,expense,rent,0.0,bank transfer,pune,misc,False,True,False
T2367,U044,2024-01-23,expense,utilities,134.0,cash,che,Coffee,False,False,False
T9933,U127,2021-04-16,expense,rent,10249.0,crd,hyderabad,Internet bill,False,True,False
T6802,U101,2021-04-16,expense,utilities,1915.0,upi,kolkata,,False,True,False
T9233,U068,2021-04-16,expense,entertain,5947.0,banktransfer,mumbai,Petrol,False,True,False
T7926,U073,2024-07-31,expense,travl,8012.0,credit card,mumbai,Internet bill,False,False,False
T10929,U095,2021-04-16,expense,entertainment,5658.0,credit card,kol,,False,True,False
T7272,U150,2021-04-16,expense,foodd,3488.0,crd,mumbai,...,False,True,False
T7964,U142,2023-05-18,income,investment,13052.0,upi,lucknow,EMI payment,False,False,False
T2955,U056,2021-04-16,expense,utility,8306.0,crd,unknown,Fixed deposit,False,True,False
T12444,U111,2021-04-16,expense,utilities,5784.0,cash,mumbai,,False,True,False
T5904,U024,2024-11-19,expense,utility,2657.0,upi,lucknow,misc,False,False,False
T10578,U102,2021-04-16,expense,foods,2610.5,credit card,chennai,,False,True,True
T6403,U060,2021-04-16,expense,rent,47976.0,upi,mumbai,Shopping,False,True,False
T2981,U091,2021-04-16,expense,rent,5786.0,bank transfr,luc,Electricity bill,False,True,False
T0755,U024,2021-04-16,expense,foodd,3894.0,bank transfr,delhi,Grocery shopping,False,True,False
T0557,U107,2022-07-20,expense,travel,2114.0,upi,mumbai,,False,False,False
T2024,U131,2021-01-05,expense,savings,5421.0,upi,kol,Restaurant dinner,False,False,True
T3947,U052,2021-09-07,expense,travel,9506.0,credit card,hyd,Movie tickets,False,False,False
T0867,U085,2024-03-11,expense,fod,5713.0,banktransfer,chennai,Fixed deposit,False,False,False
T10729,U128,2021-11-20,expense,rent,5021.0,crd,delhi,misc,False,False,False
T4339,U086,2021-03-01,expense,rent,2892.0,upi,hyd,...,False,False,False
T13828,U141,2021-04-16,income,bonus,23117.0,credit card,hyderabad,test,False,True,False
T3465,U098,2024-06-14,income,salary,57534.0,cash,chennai,Gym membership,False,False,True
T4449,U054,2021-04-16,expense,entrtnmnt,7513.0,credit card,pune,misc,False,True,False
T1042,U130,2021-04-16,expense,utility,5725.0,cash,lucknow,Monthly rent payment,False,True,False
T10734,U023,2021-04-16,expense,education,8687.0,cash,bangalore,Internet bill,False,True,False
T0913,U001,2022-05-25,expense,travel,459.0,upi,del,Movie tickets,False,False,False
T11653,U009,2021-04-16,expense,food,836.0,credit card,lucknow,Petrol,False,True,False
T12590,U147,2021-04-16,expense,food,999999.0,bank transfer,mumbai,!!!,False,True,False
T6969,U002,2021-04-16,income,investment,52187.0,credit card,hyd,Fixed deposit,False,True,False
T5416,U027,2024-12-27,income,freelance,27050.0,bank transfer,lucknow,asdfgh,False,False,False
T1963,U062,2021-04-16,expense,rentt,15540.0,credit card,pune,Fixed deposit,False,True,False
T12607,U036,2021-04-16,expense,rent,7243.0,upi,kolkata,,False,True,False
T1526,U055,2023-05-28,expense,fod,5205.0,banktransfer,chennai,Electricity bill,False,False,False
T4670,U120,2021-04-16,expense,helth,5096.0,upi,unknown,Lunch,False,True,True
T4896,U114,2021-04-16,expense,education,9090.0,unknown,ahmedabad,Electricity bill,False,True,False
T10192,U122,2021-04-16,expense,entertainment,5284.0,credit card,pune,Books,False,True,False
T13010,U116,2021-04-16,expense,helth,3577.0,bank_transfer,delhi,!!!,False,True,False
T13526,U013,2021-09-15,expense,food,2966.0,cash,luc,,False,False,False
T10374,U120,2021-04-16,expense,fod,3368.0,cash,bangalore,Gym membership,False,True,False
T13447,U006,2024-05-14,expense,education,2104.0,unknown,pun,Gym membership,False,False,False
T7791,U052,2023-01-27,income,investment,43225.0,bank transfer,ahmedabad,,False,False,False
T6078,U144,2021-04-16,expense,education,2316.0,bank transfr,pune,,False,True,False
T9194,U040,2024-03-22,expense,fod,4387.0,cash,jaipur,!!!,False,False,True
T10990,U137,2021-04-16,expense,others,1141.0,credit card,unknown,!!!,False,True,False
T7423,U141,2021-04-16,expense,utility,380.0,bank transfer,unknown,,False,True,False
T5251,U065,2021-04-16,expense,food,3808.0,banktransfer,bangalore,asdfgh,False,True,False
T4801,U012,2023-08-15,expense,travel,4073.0,bank transfer,ahm,,False,False,False
T10752,U023,2024-05-15,expense,edu,5359.0,credit card,pune,Doctor consultation,False,False,True
T10153,U126,2022-10-01,expense,foods,4409.0,cash,jaipur,Petrol,False,False,False
T1844,U131,2023-02-04,expense,utility,922.0,credit card,chennai,,False,False,False
T9631,U071,2021-04-16,expense,utilties,4712.0,unknown,ahm,Restaurant dinner,False,True,True
T6187,U101,2021-04-16,expense,rent,8228.0,upi,lucknow,xyz123,False,True,False
T2912,U066,2021-04-16,expense,rnt,5162.0,bank transfer,mumbai,Uber ride,False,True,True
T7639,U107,2021-04-16,expense,food,8137.0,credit card,kolkata,...,False,True,False
T2330,U108,2021-04-16,expense,foods,480.0,banktransfer,lucknow,misc,False,True,False
T6765,U080,2021-04-16,expense,rent,12152.0,crd,chennai,Electricity bill,False,True,False
T10083,U107,2021-04-16,expense,travel,7115.0,cash,hyderabad,Fixed deposit,False,True,False
T13853,U015,2024-02-07,expense,utilities,7251.0,credit card,jaipur,Petrol,False,False,False
T6465,U037,2023-09-05,expense,rentt,14034.0,upi,mum,xyz123,False,False,False
T3091,U065,2021-04-16,expense,savings,5218.0,unknown,bangalore,Books,False,True,False
T13714,U041,2021-11-29,income,salary,54235.0,cash,mumbai,Online course,False,False,False
T5170,U127,2021-04-16,expense,rent,2690.0,upi,hyd,,False,True,False
T11872,U035,2021-04-16,income,freelance,44683.0,bank transfer,delhi,Internet bill,False,True,False
T8494,U145,2021-03-05,expense,food,1530.0,cash,chennai,Uber ride,False,False,False
T3509,U097,2021-04-16,expense,food,7860.0,upi,jaipur,Gym membership,False,True,False
T2964,U050,2021-04-16,income,salary,52808.0,cash,lucknow,test,False,True,False
T12778,U122,2021-04-16,expense,foods,4237.0,upi,delhi,Restaurant dinner,False,True,False
T3829,U071,2022-01-23,expense,travl,5090.0,cash,hyd,Shopping,False,False,False
T10668,U096,2021-04-16,expense,traval,2145.0,credit card,ban,,False,True,False
T7764,U048,2021-04-16,expense,utilities,5172.5,upi,unknown,,False,True,True
T4537,U108,2021-04-16,expense,rentt,49692.0,cash,ahmedabad,Doctor consultation,False,True,False
T7227,U127,2021-04-16,expense,education,1090.0,bank transfer,pun,ATM withdrawal,False,True,True
T13396,U029,2021-04-16,expense,foodd,2457.0,cash,ahmedabad,,False,True,True
T10716,U137,2021-04-16,expense,utilities,5172.5,cash,kolkata,Movie tickets,False,True,True
T0223,U060,2023-01-27,expense,utlities,5455.0,cash,kolkata,Coffee,False,False,True
T3278,U114,2021-04-16,expense,travel,3211.0,upi,delhi,Uber ride,False,True,False
T2137,U148,2021-04-16,expense,helth,7302.0,cash,del,...,False,True,False
T13310,U131,2022-06-20,expense,education,2654.0,unknown,bangalore,Lunch,False,False,False
T7621,U038,2021-04-16,expense,fod,4387.0,credit card,mum,xyz123,False,True,True
T12659,U013,2021-04-16,expense,fod,633.0,upi,lucknow,,False,True,False
T3637,U087,2022-11-12,income,bonus,57598.0,cash,kol,Online course,False,False,True
T7630,U061,2021-04-16,expense,rent,682.0,bank transfr,kolkata,misc,False,True,False
T8865,U134,2021-04-16,expense,rnt,3593.0,credit card,hyd,,False,True,False
T3093,U039,2021-04-16,income,others,24961.0,unknown,chennai,Uber ride,False,True,False
T9087,U074,2023-11-03,expense,food,8845.0,banktransfer,pune,,False,False,False
T1068,U136,2021-04-16,income,salary,27777.0,credit card,unknown,,False,True,False
T5861,U030,2022-02-10,expense,travel,9434.0,upi,delhi,asdfgh,False,False,False
T0826,U074,2021-03-28,expense,rnt,9917.0,bank transfer,delhi,misc,False,False,False
T1345,U105,2021-04-16,expense,educaton,7155.0,cash,unknown,,False,True,False
T6330,U030,2021-04-16,expense,travel,9035.0,banktransfer,unknown,Train ticket,False,True,False
T5000,U003,2022-02-06,income,investment,11162.0,unknown,mumbai,xyz123,False,False,False
T8682,U104,2021-04-16,expense,rent,4991.0,unknown,jaipur,asdfgh,False,True,True
T2491,U011,2021-04-16,expense,unknown,2295.0,upi,chennai,Uber ride,False,True,False
T13161,U031,2021-04-16,expense,rentt,29086.0,cash,luc,,False,True,False
T10572,U064,2021-04-16,expense,educaton,6479.0,cash,kolkata,xyz123,False,True,False
T2009,U095,2021-11-02,income,others,68265.0,crd,bangalore,Train ticket,False,False,False
T1469,U124,2021-04-16,expense,travel,5852.0,bank transfr,lucknow,Books,False,True,False
T4073,U048,2021-04-16,income,investment,47194.5,credit card,jaipur,!!!,False,True,True
T5823,U145,2023-03-29,expense,education,4723.0,unknown,mumbai,EMI payment,False,False,False
T6010,U060,2021-04-16,expense,entertain,1929.0,upi,ahmedabad,Lunch,False,True,False
T12040,U030,2023-02-16,expense,travel,9939.0,unknown,hyderabad,Gym membership,False,False,False
T12561,U084,2021-04-16,expense,foods,3918.0,upi,lucknow,Internet bill,False,True,False
T8695,U084,2021-04-16,expense,travel,7685.0,cash,ahmedabad,Train ticket,False,True,False
T3156,U075,2021-04-16,expense,savings,470.0,cash,kolkata,Doctor consultation,False,True,True
T12024,U033,2021-04-16,expense,utilties,332.0,upi,lucknow,Monthly rent payment,False,True,False
T7092,U110,2021-04-16,expense,rnt,5162.0,unknown,ahm,test,False,True,True
T13777,U136,2021-04-16,expense,rent,8307.0,crd,bangalore,Monthly rent payment,False,True,False
T10943,U014,2021-04-16,expense,savings,3600.0,upi,kol,Gym membership,False,True,False
T2286,U005,2021-04-16,expense,travel,9576.0,bank transfer,kolkata,test,False,True,False
T13199,U116,2021-04-16,expense,utlities,3049.0,bank transfer,lucknow,,False,True,False
T0690,U079,2021-04-16,expense,traval,3412.0,bank transfer,bangalore,,False,True,False
T7454,U054,2022-09-23,expense,rent,4629.0,upi,mumbai,Movie tickets,False,False,False
T7774,U036,2024-01-04,income,freelance,47197.0,upi,delhi,,False,False,True
T11710,U026,2024-04-26,income,bonus,55767.0,cash,hyd,Monthly rent payment,False,False,False
T0517,U146,2021-04-16,expense,food,119.0,crd,hyderabad,Fixed deposit,False,True,False
T6942,U036,2021-04-01,expense,health,7649.0,credit card,kolkata,,False,False,False
T8218,U049,2021-04-16,expense,food,285.0,unknown,mumbai,,False,True,False
T8158,U046,2021-04-16,expense,rent,6334.0,bank transfr,lucknow,Medicine,False,True,False
T11171,U024,2021-04-16,expense,rnt,8970.0,cash,kol,,False,True,False
T6183,U071,2024-12-21,expense,utilities,4100.0,upi,bangalore,misc,False,False,False
T10817,U141,2021-04-16,expense,rnt,664.0,crd,hyd,Shopping,False,True,False
T2429,U076,2021-04-16,expense,food,3443.0,cash,kolkata,Books,False,True,False
T6509,U055,2021-04-16,expense,travel,5211.0,banktransfer,pun,!!!,False,True,False
T4392,U065,2021-04-16,expense,rentt,12320.0,bank transfer,ahmedabad,,False,True,False
T11097,U118,2023-07-30,expense,utilties,4712.0,cash,ahmedabad,Electricity bill,False,False,True
T11597,U019,2021-01-10,expense,rent,999999999.0,crd,hyderabad,,False,False,False
T8543,U059,2024-03-18,income,unknown,2295.0,cash,ahmedabad,,False,False,False
T12927,U113,2022-01-03,expense,travel,5655.0,bank_transfer,hyderabad,Monthly rent payment,False,False,False
T11088,U020,2021-04-16,expense,food,1826.0,cash,kolkata,Train ticket,False,True,False
T6978,U004,2021-04-16,expense,rent,3914.0,banktransfer,bangalore,Grocery shopping,False,True,False
T10813,U089,2021-04-16,income,investment,32741.0,upi,lucknow,Uber ride,False,True,False
T6398,U100,2021-04-16,expense,food,3277.0,upi,bangalore,Electricity bill,False,True,False
T10403,U115,2023-10-13,income,bonus,26660.0,cash,kol,Shopping,False,False,False
T8688,U030,2023-04-18,expense,rent,3125.0,upi,hyderabad,!!!,False,False,False
T6830,U113,2021-04-16,expense,rent,-1000.0,credit card,jaipur,...,False,True,False
T7313,U146,2023-05-28,expense,foods,4506.0,upi,jaipur,Petrol,False,False,False
T6712,U146,2021-04-16,expense,food,2114.0,cash,ahmedabad,xyz123,False,True,False
T1500,U128,2022-10-06,income,others,77493.0,upi,pun,Restaurant dinner,False,False,False
T10022,U102,2021-04-16,income,investment,27277.0,unknown,unknown,Petrol,False,True,False
T4770,U098,2022-10-19,income,salary,25714.0,cash,jaipur,Gym membership,False,False,False
T4231,U128,2021-04-16,expense,rent,6769.0,cash,hyd,,False,True,False
T11168,U134,2021-04-16,expense,rent,1593.0,bank transfer,jaipur,,False,True,False
T11696,U119,2021-04-16,expense,rent,999999.0,upi,bangalore,xyz123,False,True,False
T10126,U014,2021-04-16,expense,food,264.0,bank transfr,lucknow,Coffee,False,True,False
T2000,U094,2021-04-16,expense,educaton,9931.0,upi,kolkata,,False,True,False
T13638,U040,2023-09-15,expense,travel,8474.0,bank transfr,hyderabad,xyz123,False,False,False
T13139,U142,2024-06-11,income,bonus,38714.0,credit card,luc,Restaurant dinner,False,False,False
T0048,U140,2021-04-16,income,others,15720.0,banktransfer,bangalore,,False,True,False
T9035,U149,2023-07-02,expense,utilities,4043.0,crd,jai,EMI payment,False,False,False
T3584,U034,2023-11-29,expense,food,2072.0,cash,mum,Movie tickets,False,False,False
T1775,U070,2022-01-21,expense,travel,3154.0,cash,ahmedabad,Grocery shopping,False,False,False
T7473,U112,2023-12-27,expense,rentt,35255.0,credit card,pune,,False,False,False
T1697,U074,2021-04-16,expense,foodd,4982.0,bank transfer,chennai,Restaurant dinner,False,True,False
T9281,U054,2021-04-16,expense,food,3263.0,upi,unknown,misc,False,True,False
T3509,U029,2021-04-16,expense,utilties,4712.0,upi,lucknow,Lunch,False,True,True
T4517,U118,2021-04-16,expense,educaton,703.0,bank_transfer,lucknow,...,False,True,False
T13641,U026,2021-04-16,expense,fod,4409.0,bank transfr,kolkata,Petrol,False,True,False
T0600,U076,2021-04-16,income,others,65687.0,upi,pune,Fixed deposit,False,True,False
T12233,U125,2023-07-17,income,freelance,67240.0,upi,jaipur,,False,False,False
T9869,U126,2021-04-16,expense,rent,5487.0,credit card,del,Electricity bill,False,True,False
T10154,U008,2021-04-16,expense,food,498.0,credit card,unknown,Petrol,False,True,True
T13144,U019,2021-04-16,expense,food,2977.0,unknown,unknown,Grocery shopping,False,True,False
T2129,U124,2022-10-17,income,freelance,25148.0,bank transfer,luc,,False,False,False
T11940,U093,2021-04-16,expense,entertain,4902.0,bank transfer,unknown,test,False,True,True
T6516,U028,2021-04-16,expense,travel,3070.0,banktransfer,pune,test,False,True,False
T9858,U010,2021-07-16,income,salary,63910.0,bank transfer,pune,Grocery shopping,False,False,False
T9410,U031,2021-04-16,expense,rent,1336.0,credit card,unknown,,False,True,False
T1770,U066,2024-03-29,expense,utility,6985.0,credit card,delhi,Internet bill,False,False,False
T8899,U136,2021-04-16,expense,food,7722.0,cash,mumbai,ATM withdrawal,False,True,False
T0681,U039,2021-04-16,expense,food,8648.0,crd,unknown,EMI payment,False,True,False
T11886,U071,2021-12-10,expense,traval,9311.0,cash,jaipur,Medicine,False,False,False
T11020,U024,2021-04-16,expense,food,8213.0,cash,del,Doctor consultation,False,True,False
T5018,U111,2021-04-16,expense,travel,6332.0,cash,hyd,Movie tickets,False,True,False
T13348,U005,2024-11-23,expense,others,2001.5,credit card,kolkata,,False,False,True
T1688,U110,2021-10-29,expense,utility,8571.0,unknown,unknown,Shopping,False,False,False
T13751,U112,2021-04-16,expense,fod,7161.0,upi,bangalore,Petrol,False,True,False
T6193,U040,2021-08-21,expense,savings,3480.0,cash,chennai,,False,False,False
T10510,U105,2021-04-16,income,others,47114.0,bank_transfer,chennai,Online course,False,True,False
T0555,U065,2021-04-16,expense,entertain,4902.0,credit card,mumbai,Internet bill,False,True,True
T12543,U109,2021-04-16,expense,utilities,3761.0,upi,del,EMI payment,False,True,False
T7570,U048,2021-04-16,expense,travel,4705.0,cash,kolkata,,False,True,True
T10308,U101,2021-04-16,expense,rentt,48922.0,upi,mumbai,Monthly rent payment,False,True,False
T2724,U045,2021-04-16,expense,rent,8630.0,crd,hyderabad,EMI payment,False,True,False
T3669,U134,2021-04-16,expense,foods,2380.0,bank transfer,mumbai,Petrol,False,True,False
T11856,U091,2021-04-16,expense,utilties,408.0,credit card,ahmedabad,,False,True,False
T4619,U055,2021-04-16,expense,health,2474.0,crd,chennai,EMI payment,False,True,False
T12195,U145,2021-04-16,expense,food,870.0,cash,chennai,Movie tickets,False,True,False
T8787,U145,2022-04-29,expense,food,3156.0,cash,ahmedabad,EMI payment,False,False,False
T4046,U068,2022-11-14,expense,foodd,536.0,cash,del,Internet bill,False,False,False
T8943,U048,2021-04-16,income,others,260062.0,crd,ahmedabad,,False,True,False
T12900,U004,2021-09-17,expense,food,1044.0,upi,luc,Online course,False,False,False
T6754,U141,2021-04-16,expense,rent,32519.0,upi,kolkata,,False,True,False
T8693,U056,2021-04-16,expense,edu,9221.0,bank transfer,kolkata,...,False,True,False
T3287,U005,2023-06-22,expense,travel,606.0,upi,mumbai,Fixed deposit,False,False,True
T2245,U005,2024-03-31,expense,entertain,1364.0,bank transfer,hyderabad,Electricity bill,False,False,False
T1831,U070,2024-09-26,expense,rnt,5162.0,cash,hyderabad,Grocery shopping,False,False,True
